obec,url,municipality_kod
Třebusice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Kladno_78/532975_T%F8ebusice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/532975_UP_2015_Trebusice_ORG/Vyrok%20-%20text%5B3%5D.pdf},532975.0
Předotice,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=64082},509621.0
Tuchlovice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Kladno_78/532983_Tuchlovice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/532983_UP_PRV_STAV_02_2021_Tuchlovice_ORG/%DAZ%20Tuchlovice%20po%20zm%ECn%EC%20%E8.2%20text.pdf},532983.0
Všeruby,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=228085},554456.0
Stáj,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=22714},587915.0
Unhošť,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Kladno_78/533017_Unho%9A%9D/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/533017_UP_PRV_STAV_03_2023_Unhost_ORG/01_TEXTOV%C1%20%C8%C1ST_%DAZ_%DAP_Unho%9A%9D_po_Z3_07-2023.pdf},533017.0
Václavovice,{https://geoportal.msk.cz/Public/UzemniPlanyObci/PrehledUP/Dokumenty/598836/Texty/598836_zuz01.pdf},598836.0
Hrazany,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=23372},549410.0
Smrčná,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=4912},550299.0
Varvažov,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=62210},562211.0
Újezd,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=119691},554383.0
Babylon,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=225902},553433.0
Kozlov,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=25540},587427.0
Šenov,{https://geoportal.msk.cz/Public/UzemniPlanyObci/PrehledUP/Dokumenty/598798/Texty/598798_zuz02.pdf},598798.0
Velká Dobrá,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Kladno_78/533025_Velk%E1_Dobr%E1/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/533025_UP_PRV_STAV_02_2022_Velka_Dobra_ORG/UZUP_VD_po_Z1%2BZ2-UP-text.pdf},533025.0
Zhoř,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=5140},588253.0
Kestřany,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=34857},549487.0
Vanùvek,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=42137},588091.0
Vlkanov,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=107924},566250.0
Velké Přítočno,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Kladno_78/533033_Velk%E9_P%F8%EDto%E8no/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/533033_UP_2018_Velke_Pritocno_ORG/00_Velke%20Pritocno_UP_Textova%20Cast_05_2018.pdf},533033.0
Telč,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=39819},588024.0
Klimkovice,{https://geoportal.msk.cz/Public/UzemniPlanyObci/PrehledUP/Dokumenty/599549/Texty/599549.pdf},599549.0
Vřesina,{https://geoportal.msk.cz/Public/UzemniPlanyObci/PrehledUP/Dokumenty/500291/Texty/500291_zuz02b.pdf},500291.0
Postřekov,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=225564},554138.0
Zahořany,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=224934},554464.0
Mišovice,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=53107},549606.0
Branice,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=50638},549304.0
Zákolany,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Kladno_78/533092_Z%E1kolany/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/533092_UP_2010_Zakolany_ORG/Textov%E1%20%E8%E1st%20%DAPn.pdf},533092.0
Hladov,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=47650},587125.0
Žilina,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Kladno_78/533149_%8Eilina/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/533149_UP_PRV_STAV_01_2021_Zilina_ORG/%DAZ%DAP%2BZ1-ZIL-TEXTOVA-CAST.pdf},533149.0
Jezdovice,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=4418},587273.0
Švábov,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=44888},547255.0
Otov,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=118764},566209.0
Velká Polom,{https://geoportal.msk.cz/Public/UzemniPlanyObci/PrehledUP/Dokumenty/510882/Texty/510882_zuz03.pdf},510882.0
Běleč,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Kladno_78/535010_B%ECle%E8/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/535010_UP_PRV_STAV_01_2024_Belec_ORG/535010_text.pdf},535010.0
Orlík nad Vltavou,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=51155},549681.0
Poběžovice,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=120771},554111.0
Osek,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=40262},598828.0
Brnířov,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=223973},566136.0
Kamenice,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=26319},587346.0
Hrejkovice,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=57291},549428.0
Svárov,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Kladno_78/599433_Sv%E1rov/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/599433_UP_PRV_STAV_01_2018_Svarov_ORG/01_%DAP_Sv%E1rov_%DAZ_po_Z1_textov%E1_%E8%E1st.pdf},599433.0
Meclov,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=226744},553913.0
Stará Ves nad Ondřejnicí,{https://geoportal.msk.cz/Public/UzemniPlanyObci/PrehledUP/Dokumenty/598739/Texty/598739_zuz01.pdf},598739.0
Vyskytná nad Jihlavou,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=25503},588172.0
Polní Voděrady,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Kolin_94/513148_Poln%ED_Vod%ECrady/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/513148_UP_2021_Polni_Voderady_ORG/textova_cast%20.pdf},513148.0
Zbyslavice,{https://geoportal.msk.cz/Public/UzemniPlanyObci/PrehledUP/Dokumenty/568449/Texty/568449.pdf},568449.0
Protivín,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=60953},549771.0
Vratimov,{https://geoportal.msk.cz/Public/UzemniPlanyObci/PrehledUP/Dokumenty/598879/Texty/598879_zuz02.pdf},598879.0
Pec,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=227956},554090.0
Hlohová,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=119458},553620.0
Vystrčenovice,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=3456},588199.0
Dománovice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Kolin_94/513181_Dom%E1novice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/513181_UP_2022_Domanovice_ORG/UP_Domanovice_textova_cast.pdf},513181.0
Ořechov,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=31889},587630.0
Lipec,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Kolin_94/513270_Lipec/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/513270_Lipec_2022_UP_ORG/00_Textov%E1%20%E8%E1st%20-%20OOP.pdf},513270.0
Mnichov,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=109767},566292.0
Ostrava,{https://geoportal.msk.cz/Public/UzemniPlanyObci/PrehledUP/Dokumenty/554821/Texty/554821_zuz04a.pdf},554821.0
Kolín,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Kolin_94/533165_Kol%EDn/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/533165_UP_PRV_STAV_2015_Kol%EDn_ORG/301_textova_cast.pdf},533165.0
Velký Malahov,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=227453},554413.0
Kalhov,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=4484},587320.0
Ražice,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=13759},549827.0
Božetice,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=9767},549291.0
Dudín,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=4303},587087.0
Kaničky,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=228205},553778.0
Třešť,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=32122},588032.0
Kožlí,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=36269},561550.0
Bečváry,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Kolin_94/533181_Be%E8v%E1ry/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/533181_UP_2010_Becvary_ORG/Becvary%20textova%20cast.pdf},533181.0
Bělušice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Kolin_94/533190_B%EClu%9Aice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/533190_UP_2020_Belusice_ORG/I_UP%20Belusice_text_vydany%20UP_2020-10-20.pdf},533190.0
Hora Svatého Václava,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=225155},566276.0
Zhoř,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=55378},550060.0
Kamenná,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=35511},587362.0
Loučim,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=226303},553867.0
Dolní Lhota,{https://geoportal.msk.cz/Public/UzemniPlanyObci/PrehledUP/Dokumenty/506711/Texty/506711.pdf},506711.0
Červené Pečky,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Kolin_94/533262_%C8erven%E9_Pe%E8ky/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/533262_UP_PRV_STAV_03_2023_Cervene_Pecky_ORG/text_UP_Cervene_Pecky_UZ_po_Z3.pdf},533262.0
Drhovle,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=64839},549380.0
Čavisov,{https://geoportal.msk.cz/Public/UzemniPlanyObci/PrehledUP/Dokumenty/569119/Texty/569119.pdf},569119.0
Všepadly,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=107294},554448.0
Nová Říše,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=38664},587591.0
Draženov,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=223103},553581.0
Dobřichov,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Kolin_94/533289_Dob%F8ichov/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/533289_UP_2018_Dobrichov_ORG/UP_-Dobrichov_text_03_2018.pdf},533289.0
Dolní Chvatliny,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Kolin_94/533297_Doln%ED_Chvatliny/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/533297_UP_PRV_STAV_01_2020_Dolni_Chvatliny_ORG/DOLNI%20%20CHVATLINY%20TEXTOVA%20CAST.pdf},533297.0
Tlumačov,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=120831},554341.0
Mrákotín,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=38411},587541.0
Močerady,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=223253},599174.0
Dobev,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=47030},549363.0
Jestřabí Lhota,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Kolin_94/533360_Jest%F8ab%ED_Lhota/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/533360_UP_2020_Jestrabi_Lhota_ORG/0%20textova%20cast%20-%20OOP.pdf},533360.0
Radkov,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=44556},587761.0
Konárovice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Kolin_94/533394_Kon%E1rovice/02_%DAzemn%ED_pl%E1n-zm%ECna/533394_UP_ZM_01_2021_Konarovice_ORG/1a.Kon.ZM%CCNA%201_text.%E8%E1st.pdf},533394.0
Rozseč,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=38382},587800.0
Olešná,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=42339},562190.0
Koloveč,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=118566},553816.0
Červený Hrádek,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=54252},509116.0
Semněvice,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=108478},554201.0
Kořenice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Kolin_94/533408_Ko%F8enice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/533408_UP_2021_Korenice_ORG/00_Textov%E1%20%E8%E1st%20OOP.pdf},533408.0
Díly,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=227686},553557.0
Báňovice,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=28969},562726.0
Šimanov,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=38900},588008.0
Kouřim,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Kolin_94/533424_Kou%F8im/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/533424_UP_PRV_STAV_01_2023_Kourim_ORG/0.Kou%F8%20%DAPLN%C9%20ZN%CCN%CD%20po%20Z1_text%20.pdf},533424.0
Pocinovice,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=122924},554120.0
Polná,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=44770},587711.0
Hatín,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=22947},546291.0
Krakovany,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Kolin_94/533441_Krakovany/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/533441_UP_PRV_STAV_01_2023_Krakovany_ORG/00_Textov%E1%20%E8%E1st%20%FApln%E9ho%20zn%ECn%ED%20po%20zm%20%E8%201.pdf},533441.0
Mezholezy,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=114091},553930.0
Vidice,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=122457},554421.0
Doňov,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=44517},507610.0
Vícemil,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=60126},561037.0
Libodřice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Kolin_94/533483_Libod%F8ice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/533483_UP_PRV_STAV_01_2023_Libodrice_ORG/UP_Libodrice_Zm1_UZ_textova_cast.pdf},533483.0
Drahotín,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=119442},553573.0
Cep,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=55666},509191.0
Úboč,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=107287},566161.0
Pasečnice,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=226276},554081.0
Lošany,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Kolin_94/533505_Lo%9Aany/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/533505_UP_PRV_STAV_01_2021_Losany_ORG/TEXTOVA%20CAST.pdf},533505.0
Ponědrážka,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=21383},562653.0
Suchá,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=43785},587982.0
Nová Olešná,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=43632},562734.0
Malotice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Kolin_94/533513_Malotice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/533513_UP_2010_Malotice_ORG/Malotice_text.pdf},533513.0
Deštná,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=64929},546151.0
Kamenný Malíkov,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=46868},598631.0
Rantířov,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=4864},587788.0
Nová Ves I,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Kolin_94/533530_Nov%E1_Ves_I/02_%DAzemn%ED_pl%E1n-zm%ECna/533530_UP_ZM_01_2016_Nova_Ves_I_ORG/TEXT_Nova_Ves_%20I_zm1%20%DAP_po_vydani.pdf},533530.0
Stará Říše,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=38493},587923.0
Horšovský Týn,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=223112},553671.0
Dívčí Kopy,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=12256},529753.0
Ovčáry,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Kolin_94/533572_Ov%E8%E1ry/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/533572_UP_PRV_STAV_01_02_2024_Ovcary_ORG/00_Textov%E1%20%E8%E1st%20-%20%DAZ%20po%20Zm%20%E8%202.pdf},533572.0
Smržov,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=63460},561045.0
Plaňany,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Kolin_94/533581_Pla%F2any/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/533581_UP_2010_Planany_ORG/text.cast.pdf},533581.0
Knínice,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=33792},587389.0
Polepy,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Kolin_94/533599_Polepy/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/533599_UP_PRV_STAV_02_2018_Polepy_ORG/0.%20%DApln%E9%20zn%ECn%ED%20po%20Z2_text.pdf},533599.0
Chodov,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=108155},553735.0
Osvračín,{https://geoportal.plzensky-kraj.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=226075},554073.0
Puklice,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=47404},587745.0
Radovesnice I,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Kolin_94/533637_Radovesnice_I/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/533637_UP_2019_Radovesnice_I_ORG/Textova%20cast.pdf},533637.0
Stráž nad Nežárkou,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=57785},547221.0
